Job Title,Location,Salary,Job Type,Job URL
Internship - Retail Operation,Negeri Sembilan,RM 900,Internship,https://my.hiredly.com/jobs/jobs-malaysia-ruma-home-sdn-bhd-job-internship-retail-operation-31
Internship - Retail Operation,Selangor,RM 900,Internship,https://my.hiredly.com/jobs/jobs-malaysia-ruma-home-sdn-bhd-job-internship-retail-operation-32
Retail Supervisor,Penang,RM 2200 - RM 3000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-ruma-home-sdn-bhd-job-retail-supervisor-53
Retail Supervisor,Selangor,RM 2200 - RM 3000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-ruma-home-sdn-bhd-job-retail-supervisor-54
Account Executive,Johor,RM 3000 - RM 4500,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-az-lab-sdn-bhd-job-account-executive
Optometrist,Kuala Lumpur,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-optimax-eye-specialist-centre-sdn-bhd-job-optometrist
Finance Executive Assistant,Selangor,RM 3800 - RM 4500,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-horng-chen-group-job-finance-executive-assistant
Event Sales Assistant / Promoter,Putrajaya,RM 2000 - RM 3000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-sofax-sdn-bhd-job-event-sales-assistant-promoter
Performance Marketing Specialist,Kuala Lumpur,RM 3000 - RM 4800,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-algo-technologies-pte-ltd-job-performance-marketing-specialist
Senior Executive - Conference ,Kuala Lumpur,RM 3500 - RM 4800,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-c-i-s-network-sdn-bhd-job-senior-executive-conference
Branch Manager / Branch Supervisor,Selangor,RM 3800 - RM 4800,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-ottotree-entertainment-sdn-bhd-loudspeaker-job-branch-manager-branch-supervisor
"Retail Assistant (IOI City Mall, Putrajaya)",Kuala Lumpur,RM 2000 - RM 2500,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-cex-malaysia-job-retail-assistant-ioi-city-mall-putrajaya-0
Software Developer,Selangor,RM 4000 - RM 5000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-swift-energy-sdn-bhd-job-software-developer
Purchasing Assistant,Selangor,RM 2000 - RM 3000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-pipingtec-job-purchasing-assistant
[Hybrid] Senior e-Commerce Executive,Selangor,RM 4000 - RM 5000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-scentses-co-job-hybrid-senior-e-commerce-executive
Property Manager (F&B Operations),Selangor,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-nando-s-malaysia-job-property-manager-f-b-operations
Admin Intern,Selangor,RM 1000,Internship,https://my.hiredly.com/jobs/jobs-malaysia-zus-coffee-job-admin-intern-8
Performance Marketing Executive,Kuala Lumpur,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-involve-asia-job-performance-marketing-executive
Account Executive (Fresh Grad Welcome),Selangor,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-dexon-electrical-engineering-sdn-bhd-job-account-executive-fresh-grad-welcome
"Specialist, Food Innovation",Selangor,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-zus-coffee-job-specialist-food-innovation
"Associate, Community Engagement",Kuala Lumpur,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-involve-asia-job-associate-community-engagement
"Beverage Innovation, Specialist",Selangor,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-zus-coffee-job-beverage-innovation-specialist-3
DRIVER ,Kuala Lumpur,Undisclosed,Internship,https://my.hiredly.com/jobs/jobs-malaysia-china-communications-construction-company-m-sdn-bhd-job-driver
Internship Digital Marketing Google & Facebook Ads,Selangor,RM 1000 - RM 1500,Internship,https://my.hiredly.com/jobs/jobs-malaysia-locus-t-sdn-bhd-job-internship-digital-marketing-google-facebook-ads-6
Internship for Computer IT Students,Selangor,Undisclosed,Internship,https://my.hiredly.com/jobs/jobs-malaysia-silverlake-axis-sdn-bhd-job-internship-for-computer-it-students
Internship for Business Studies/Administration,Selangor,Undisclosed,Internship,https://my.hiredly.com/jobs/jobs-malaysia-silverlake-axis-sdn-bhd-job-internship-for-business-studies-administration
Internship for Finance / Account,Selangor,RM 1000 - RM 1500,Internship,https://my.hiredly.com/jobs/jobs-malaysia-locus-t-sdn-bhd-job-internship-for-finance-account-6
Contract Administrator (Quantity Surveyor),Selangor,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-zus-coffee-job-contract-administrator-quantity-surveyor
Management Trainee - Kota Kinabalu,Sabah,RM 3000 - RM 5000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-j-t-express-malaysia-sdn-bhd-job-management-trainee-kota-kinabalu
Architectural Intern,Selangor,RM 800,Internship,https://my.hiredly.com/jobs/jobs-malaysia-synergy-goldtree-sdn-bhd-job-architectural-intern-1
HR & Admin Intern (Shah Alam),Selangor,RM 500 - RM 600,Internship,https://my.hiredly.com/jobs/jobs-malaysia-l-r-trading-transport-sdn-bhd-job-hr-admin-intern-shah-alam-0
INTERSHIP - Social Strategist,Selangor,Undisclosed,Internship,https://my.hiredly.com/jobs/jobs-malaysia-arc-global-artists-sdn-bhd-job-intership-social-strategist
Software Engineer,Selangor,RM 2200 - RM 2800,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-redtone-telecommunications-sdn-bhd-job-software-engineer
SEO Manager,Kuala Lumpur,RM 6K - RM 12K,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-high-ground-sdn-bhd-job-seo-manager
Human Resource Assistant - Payroll,Selangor,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-padini-holdings-bhd-job-human-resource-assistant-payroll
Sales Executive | Hunter | SaaS | High Commission,Penang,RM 5K - RM 10K,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-storehub-job-sales-executive-hunter-saas-high-commission-0
Mechanical & Electrical Internship,Selangor,RM 800,Internship,https://my.hiredly.com/jobs/jobs-malaysia-synergy-goldtree-sdn-bhd-job-mechanical-electrical-internship-1
"DISPATCHER (PERAK HUTAN MELINTANG - SELEKOH, BAGAN DATUK, SUNFLOWER GARDEN",Perak,RM 2000 - RM 3500,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-j-t-express-malaysia-sdn-bhd-job-dispatcher-perak-hutan-melintang-selekoh-bagan-datuk-sunflower-garden
Marketing Intern,Selangor,RM 1200,Internship,https://my.hiredly.com/jobs/jobs-malaysia-rpg-commerce-job-marketing-intern
"Team Manager, CCO - UCR Quality Assurance MY",Kuala Lumpur,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-cimb-job-team-manager-cco-ucr-quality-assurance-my
Recruitment Manager,Kuala Lumpur,RM 6000 - RM 9999,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-tg-human-resource-management-sdn-bhd-job-recruitment-manager
Senior Interior Designer,Kuala Lumpur,RM 4000 - RM 6000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-marcus-design-studio-job-senior-interior-designer
MARKETING INTERNSHIP,Selangor,Undisclosed,Internship,https://my.hiredly.com/jobs/jobs-malaysia-arc-global-artists-sdn-bhd-job-marketing-internship
Telesales Executive,Kuala Lumpur,RM 2500 - RM 3000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-ae-finansure-services-job-telesales-executive
Sales Admin Executive - BEAUTY INDUSTRY,Selangor,RM 2500 - RM 3000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-the-olive-garden-job-sales-admin-executive-beauty-industry
Digital Marketing Executive,Selangor,RM 2500 - RM 6000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-house-of-classics-job-digital-marketing-executive
"Executive, Fashion Design ",Selangor,RM 2500 - RM 3500,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-poney-garments-sdn-bhd-job-executive-fashion-design
Business Development Executive | Hunter | High Commissions | Penang,Penang,RM 3000 - RM 9000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-storehub-job-business-development-executive-hunter-high-commissions-penang
Senior Executive - Sales & Marketing,Selangor,RM 2500 - RM 4000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-love-laugh-international-sdn-bhd-job-senior-executive-sales-marketing
Children's STEAM Education Trainer/Coach,Kuala Lumpur,RM 60 - RM 100,Part-Time,https://my.hiredly.com/jobs/jobs-malaysia-itrain-job-children-s-steam-education-trainer-coach
Retail Sales Consultant 销售店员 - One Utama and AEON Kepong,Selangor,RM 2500 - RM 5000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-osim-m-sdn-bhd-job-retail-sales-consultant-one-utama-and-aeon-kepong
Marketing Communications Intern,Kuala Lumpur,RM 500 - RM 800,Internship,https://my.hiredly.com/jobs/jobs-malaysia-alpine-integrated-solution-1201835-k-job-marketing-communications-intern
Junior Full-stack Software Engineer (Typescript),Kuala Lumpur,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-hiredly-x-job-junior-full-stack-software-engineer-typescript
Projects Manager,Selangor,RM 4000 - RM 5500,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-world-masterclass-job-projects-manager
Sales Consultant,Selangor,RM 3000 - RM 4500,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-world-masterclass-job-sales-consultant
Marketing Internship,Selangor,RM 1000 - RM 1200,Internship,https://my.hiredly.com/jobs/jobs-malaysia-ads-on-marketing-sdn-bhd-job-marketing-internship-0
Retail Sales Consultant 销售店员 - Wetex Muar Parade,Johor,RM 2250 - RM 4999,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-osim-m-sdn-bhd-job-retail-sales-consultant-wetex-muar-parade
Sales and Marketing Internship,Kuala Lumpur,RM 500 - RM 800,Internship,https://my.hiredly.com/jobs/jobs-malaysia-cadvision-systems-sdn-bhd-job-sales-and-marketing-internship-2
Internship - Social Media Marketing ,Selangor,RM 1000 - RM 1200,Internship,https://my.hiredly.com/jobs/jobs-malaysia-holidaygogogo-tours-sdn-bhd-job-internship-social-media-marketing
Project Manager (6-month contract),Selangor,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-nando-s-malaysia-job-project-manager-6-month-contract
"Assistant Vice President, GAPM - Workplace Facility Management MY",Kuala Lumpur,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-cimb-job-assistant-vice-president-gapm-workplace-facility-management-my
Retail Sales Consultant 销售店员 - Ipoh,Perak,RM 2050 - RM 5000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-osim-m-sdn-bhd-job-retail-sales-consultant-ipoh
Retail Sales Consultant 销售店员 - Mid Valley,Kuala Lumpur,RM 2500 - RM 5000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-osim-m-sdn-bhd-job-retail-sales-consultant-mid-valley
Security Consultant (Application & Network) (Contract),Selangor,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-hiredly-x-job-security-consultant-application-network-contract
"Personal Financial Consultant, Pelabuhan Klang Branch MY",Kuala Lumpur,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-cimb-job-personal-financial-consultant-pelabuhan-klang-branch-my
Sales and Marketing Internship,Kuala Lumpur,RM 500 - RM 800,Internship,https://my.hiredly.com/jobs/jobs-malaysia-cadvision-systems-sdn-bhd-job-sales-and-marketing-internship-1
Senior LLM Researcher/Engineer,Kuala Lumpur,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-hiredly-x-job-senior-llm-researcher-engineer
Community Manager,Kuala Lumpur,RM 4000 - RM 6000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-itrain-job-community-manager
Internship Digital Marketing Project Coordinator,Selangor,RM 1000 - RM 1500,Internship,https://my.hiredly.com/jobs/jobs-malaysia-locus-t-sdn-bhd-job-internship-digital-marketing-project-coordinator-6
Internship - Customer Relationship Management (CRM),Selangor,RM 1000 - RM 1200,Internship,https://my.hiredly.com/jobs/jobs-malaysia-holidaygogogo-tours-sdn-bhd-job-internship-customer-relationship-management-crm
Education Customer Experience Internship,Selangor,RM 599 - RM 800,Internship,https://my.hiredly.com/jobs/jobs-malaysia-world-masterclass-job-education-customer-experience-internship
Corporate Sales Executive,Selangor,RM 4500 - RM 4998,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-osim-m-sdn-bhd-job-corporate-sales-executive
"Intern, Technician",Selangor,RM 1000,Internship,https://my.hiredly.com/jobs/jobs-malaysia-zus-coffee-job-intern-technician
Senior Interior Designer,Selangor,RM 5000 - RM 7000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-wereka-concept-sdn-bhd-job-senior-interior-designer
C++ Engineer (ML),Kuala Lumpur,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-hiredly-x-job-c-engineer-ml
Technical/CAM Internship,Kuala Lumpur,RM 500 - RM 800,Internship,https://my.hiredly.com/jobs/jobs-malaysia-cadvision-systems-sdn-bhd-job-technical-cam-internship
"Intern, Project Management",Selangor,RM 1000,Internship,https://my.hiredly.com/jobs/jobs-malaysia-zus-coffee-job-intern-project-management
Internship,Kuala Lumpur,RM 800,Internship,https://my.hiredly.com/jobs/jobs-malaysia-cadvision-systems-sdn-bhd-job-internship
E-Commerce Manager,Selangor,RM 6500 - RM 9500,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-osim-m-sdn-bhd-job-e-commerce-manager
Senior Business Development Executive,Selangor,RM 4500 - RM 6000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-osim-m-sdn-bhd-job-senior-business-development-executive
Software Engineering Intern - FinTech Solutions,Kuala Lumpur,RM 1000,Internship,https://my.hiredly.com/jobs/jobs-malaysia-moneymatch-job-software-engineering-intern-fintech-solutions
Digital Marketing Executive,Kuala Lumpur,RM 2800 - RM 4000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-one-search-pro-marketing-sdn-bhd-job-digital-marketing-executive-2
Retail Sales Consultant 销售店员 - Penang,Penang,RM 2050 - RM 4998,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-osim-m-sdn-bhd-job-retail-sales-consultant-penang
Sales Executive (Mandarin Speaker),Kuala Lumpur,RM 5K - RM 10K,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-ynh-jaya-marketing-sdn-bhd-job-sales-executive-mandarin-speaker
"Personal Financial Consultant, Bundusan Square Kota Kinabalu Branch MY",Kuala Lumpur,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-cimb-job-personal-financial-consultant-bundusan-square-kota-kinabalu-branch-my
Art Director / Senior Graphic Designer,Selangor,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-pixlr-group-job-art-director-senior-graphic-designer
Special Officer to Director,Selangor,RM 2500 - RM 3300,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-bellscape-sdn-bhd-job-special-officer-to-director
Social Media and Event Executive,Kuala Lumpur,RM 4000 - RM 4998,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-elevate-marketing-services-job-social-media-and-event-executive
Technical Internship (KL),Kuala Lumpur,RM 500 - RM 800,Internship,https://my.hiredly.com/jobs/jobs-malaysia-cadvision-systems-sdn-bhd-job-technical-internship-kl
Junior DevOps Engineer,Kuala Lumpur,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-hiredly-x-job-junior-devops-engineer
Intern - Tourism Management ( New Product Creation / Event Management ),Selangor,RM 1000 - RM 1200,Internship,https://my.hiredly.com/jobs/jobs-malaysia-holidaygogogo-tours-sdn-bhd-job-intern-tourism-management-new-product-creation-event-management
销售店员- Batu Pahat,Johor,RM 2250 - RM 5000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-osim-m-sdn-bhd-job-batu-pahat
Sales Consultant (Klang Valley),Selangor,RM 3800 - RM 5000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-canon-marketing-malaysia-sdn-bhd-job-sales-consultant-klang-valley
Executive Assistant,Selangor,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-zus-coffee-job-executive-assistant-1
Junior Digital Marketing Executive,Selangor,RM 3000 - RM 4000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-blwn-sdn-bhd-job-junior-digital-marketing-executive
Finance & Accounting Intern - FinTech,Kuala Lumpur,RM 1000,Internship,https://my.hiredly.com/jobs/jobs-malaysia-moneymatch-job-finance-accounting-intern-fintech
"Intern, Service Coordinators (Admin)",Selangor,Undisclosed,Internship,https://my.hiredly.com/jobs/jobs-malaysia-zus-coffee-job-intern-service-coordinators-admin
Senior Human Resource Executive,Selangor,RM 4500 - RM 5500,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-osim-m-sdn-bhd-job-senior-human-resource-executive
"Assistant Sales Manager, Menara BHL Penang - Retail & Enterprise Distribution MY",Kuala Lumpur,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-cimb-job-assistant-sales-manager-menara-bhl-penang-retail-enterprise-distribution-my-1
销售店员 - Mahkota Parade,Johor,RM 2250 - RM 5000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-osim-m-sdn-bhd-job-mahkota-parade
Junior LLM Researcher/Engineer,Kuala Lumpur,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-hiredly-x-job-junior-llm-researcher-engineer
Human Resources Internship (HR),Selangor,RM 1000,Internship,https://my.hiredly.com/jobs/jobs-malaysia-silverlake-axis-ltd-job-human-resources-internship-hr
Customer Service Executive,Kuala Lumpur,RM 2500 - RM 5000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-ean-label-industry-sdn-bhd-job-customer-service-executive-0
Customer Service Administrator at Fitness Center,Sabah,RM 1700 - RM 2200,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-level-up-fitness-job-customer-service-administrator-at-fitness-center
Internship for SEO,Selangor,RM 1000 - RM 1500,Internship,https://my.hiredly.com/jobs/jobs-malaysia-locus-t-sdn-bhd-job-internship-for-seo-7
Client Servicing Senior Executive,Kuala Lumpur,Undisclosed,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-brand-360-degree-sdn-bhd-job-client-servicing-senior-executive
销售店员 - Johor,Johor,RM 2250 - RM 5000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-osim-m-sdn-bhd-job-johor
Senior Full Stack Developer,Kuala Lumpur,RM 6000 - RM 9000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-a-serious-company-job-senior-full-stack-developer
LIVE STREAM HOST AND CONTENT SPECIALIST,Kuala Lumpur,RM 2500 - RM 3500,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-my-alley-holding-sdn-bhd-job-live-stream-host-and-content-specialist
Sales Advisor 销售顾问 (Mandarin Speaker),Selangor,RM 3500 - RM 4000,Full-Time,https://my.hiredly.com/jobs/jobs-malaysia-sinophy-car-coating-sdn-bhd-job-sales-advisor-mandarin-speaker
Digital Marketing Intern,Selangor,RM 800 - RM 1000,Internship,https://my.hiredly.com/jobs/jobs-malaysia-consistant-info-sdn-bhd-job-digital-marketing-intern
Events Management Intern,Selangor,RM 500 - RM 1000,Internship,https://my.hiredly.com/jobs/jobs-malaysia-megaleio-events-sdn-bhd-job-events-management-intern
